component,componentName,eventType,eventApiId,eventApiName,apiVersion,specVersion,eventName
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmClearEvent**
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmCreateEvent**
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmStateChange**
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowCreateEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateAttributeValueChangeEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateChangeEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateDeleteEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowAttributeValueChangeEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowCreateEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowDeleteEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowInformationRequiredEvent
TMFC038,ResourcePerformanceManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowStateChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF634,ResourceCatalogManagement,v4.0.0,4.1.0,ResourceSpecificationChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,ResourceAttributeValueChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,ResourceCreateEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,ResourceDeleteEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,ResourceStateChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF673,GeographicAddressManagement,v4.0.0,4.0.1,geographicAddressValidationStateChange
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowCreateEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateAttributeValueChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateDeleteEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowAttributeValueChangeEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowCreateEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowDeleteEvent
TMFC038,ResourcePerformanceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowStateChangeEvent
TMFC039,AgreementManagement,publishedEvents,TMF651,userRole,v4.0.0,4.0.0,agreementAttributeValueChangeEvent
TMFC039,AgreementManagement,publishedEvents,TMF651,userRole,v4.0.0,4.0.0,agreementCreateEvent
TMFC039,AgreementManagement,publishedEvents,TMF651,userRole,v4.0.0,4.0.0,agreementSpecificationAttributeValueChangeEvent
TMFC039,AgreementManagement,publishedEvents,TMF651,userRole,v4.0.0,4.0.0,agreementSpecificationCreateEvent
TMFC039,AgreementManagement,publishedEvents,TMF651,userRole,v4.0.0,4.0.0,agreementStateChangeEvent
TMFC039,AgreementManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,individualDeleteEvent
TMFC039,AgreementManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,organizationDeleteEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF635,UsageManagement,v4.0.0,4.0.0,usageAttributeValueChangeEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF635,UsageManagement,v4.0.0,4.0.0,usageCreateEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF635,UsageManagement,v4.0.0,4.0.0,usageDeleteEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF635,UsageManagement,v4.0.0,4.0.0,usageStateChangeEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF677,UsageConsumption,v4.0.0,4.0.1,queryUsageConsumptionCreateEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF677,UsageConsumption,v4.0.0,4.0.1,queryUsageConsumptionDeleteEvent
TMFC040,ProductUsageManagement,publishedEvents,TMF677,UsageConsumption,v4.0.0,4.0.1,queryUsageConsumptionStateChangeEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF632,Party,v4.0.0,4.0.0,individualDeleteEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF632,Party,v4.0.0,4.0.0,organizationDeleteEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleAttributeValueChangeEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleCreateEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleDeleteEvent
TMFC040,ProductUsageManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleStateChangeEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalyAttributeValueChangeEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalyCreateEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalyDeleteEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalySpecificationAttributeValueChangeEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalySpecificationCreateEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalySpecificationDeleteEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalySpecificationStatusChangeEvent
TMFC041,AnomalyManagement,publishedEvents,TMF751,AnomalyManagementEvent,v4.0.0,4.0.0,anomalyStateChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmCreateEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmDeleteEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmStateChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractAttributeValueChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractCreateEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractDeleteEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractSpecificationAttributeValueChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractSpecificationCreateEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractSpecificationDeleteEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiContractStateChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelAttributeValueChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelCreateEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelDeleteEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelSpecificationAttributeValueChangeEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelSpecificationCreateEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelSpecificationDeleteEvent
TMFC041,AnomalyManagement,subscribedEvents,TMF915,AIManagement,v4.0.0,4.0.0,aiModelStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,ackAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,ackAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,alarmAttributeValueChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,alarmCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,alarmDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,alarmStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,clearAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,clearAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,commentAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,commentAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,groupAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,groupAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,unAckAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,unAckAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,unGroupAlarmsCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF642,Alarm Management API,v4.0.0,4.0.0,unGroupAlarmsStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemAttributeValueChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemInformationRequiredEvent
TMFC043,FaultManagement,publishedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateAttributeValueChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,processFlowStateDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowAttributeValueChangeEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowCreateEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowDeleteEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowInformationRequiredEvent
TMFC043,FaultManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.1.0,taskFlowStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketAttributeValueChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketInformationRequiredEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketResolvedEvent
TMFC043,FaultManagement,subscribedEvents,TMF621,TroubleTicketManagement,v4.0.0,4.0.0,troubleTicketStatusChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,individualDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,organizationDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCandidateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCandidateCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCandidateDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCatalogChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCatalogCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCatalogDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCategoryChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCategoryCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceCategoryDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceSpecificationChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceSpecificationCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF633,ServiceCatalogManagement,v4.0.0,4.0.0,serviceSpecificationDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF638,ServiceInventoryManagement,v4.0.0,4.0.0,serviceChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF638,ServiceInventoryManagement,v4.0.0,4.0.0,serviceCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF638,ServiceInventoryManagement,v4.0.0,4.0.0,serviceDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF638,ServiceInventoryManagement,v4.0.0,4.0.0,serviceStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,resourceChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,resourceCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,resourceDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF639,ResourceInventoryManagement,v4.0.0,4.0.0,resourceStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,ackAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,ackAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmAttributeValueChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,alarmStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,clearAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,clearAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,commentAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,commentAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,groupAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,groupAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,unAckAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,unAckAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,unGroupAlarmsCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF642,AlarmManagement,v4.0.0,4.0.0,unGroupAlarmsStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemAcknowledgementStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemGroupStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUnacknowledgementStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,problemUngroupStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemAttributeValueChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemInformationRequiredEvent
TMFC043,FaultManagement,subscribedEvents,TMF656,ServiceProblemManagement,v4.0.0,4.0.0,serviceProblemStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,associationCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,associationDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,associationSpecificationCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,associationSpecificationDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entityCatalogCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entityCatalogDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entityCatalogItemCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entityCatalogItemDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entitySpecificationCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF662,EntityCatalogueManagement,v4.0.0,4.0.0,entitySpecificationDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF673,GeographicAddressManagement,v4.0.0,4.0.0,geographicAddressValidationStateChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF674,GeographicSiteManagement,v4.0.0,4.0.0,geographicSiteAttributeValueChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF674,GeographicSiteManagement,v4.0.0,4.0.0,geographicSiteCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF674,GeographicSiteManagement,v4.0.0,4.0.0,geographicSiteDeleteEvent
TMFC043,FaultManagement,subscribedEvents,TMF674,GeographicSiteManagement,v4.0.0,4.0.0,geographicSiteStatusChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF675,GeographicLocationManagement,v4.0.0,4.0.0,geographicLocationAttributeValueChangeEvent
TMFC043,FaultManagement,subscribedEvents,TMF675,GeographicLocationManagement,v4.0.0,4.0.0,geographicLocationCreateEvent
TMFC043,FaultManagement,subscribedEvents,TMF675,GeographicLocationManagement,v4.0.0,4.0.0,geographicLocationDeleteEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentAttributeValueChangeEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentCreateEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentDeleteEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentStateChange
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotAttributeValueChangeEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotCreateEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotDeleteEvent
TMFC046,WorkforceManagement,publishedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotStateChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleAttributeValueChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleCreateEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleDeleteEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF669,PartyRoleManagement,v4.0.0,4.0.0,partyRoleStateChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowCreateEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateAttributeValueChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateDeleteEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowAttributeValueChangeEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowCreateEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowDeleteEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowInformationRequiredEvent
TMFC046,WorkforceManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowStateChangeEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF680,queryProductRecommendation,v4.0.0,4.0.0,queryProductRecommendationCreateEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF680,queryProductRecommendation,v4.0.0,4.0.0,queryProductRecommendationStateChangeEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,processFlowCreateEvent
